,Date,Amount,Token,Amount2,Token2,,USD,$ / token,Type,Defi,Notes,Current Classifications,Wallet,Txhash,Sender,Receiver
FALSE,"Nov 6, 2020 9:39 AM","-9,178.407698",USDC,,,1,,,,,,,BCAP Fund,0xf4235652d944af5808fb0631d9958532f174911a972f6f441e7ef4f4a1dd4aaf,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 6, 2020 9:39 AM","10,989.808302",FARM-USDC,,,2,,,,,,,BCAP Fund,0xf4235652d944af5808fb0631d9958532f174911a972f6f441e7ef4f4a1dd4aaf,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 6, 2020 9:35 AM",-40.82632537,FARM,,,1,,,,,,,BCAP Fund,0x0b73bbc7aeb294d8725e32a058f44ad644f0211271f3beb817eea7699a81ac4c,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 6, 2020 9:35 AM","5,228.523679",USDC,,,2,,,,,,,BCAP Fund,0x0b73bbc7aeb294d8725e32a058f44ad644f0211271f3beb817eea7699a81ac4c,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 6, 2020 9:34 AM",-0.000317,UNI-V2-FARM-USDC,,,1,,,,,,,BCAP Fund,0x0e8e425a4db0c3ebc436d4a8d66b8bdab7a5d49ea06828ccad69fd707621ef43,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 6, 2020 9:34 AM",30.82357296,FARM,,,2,,,,,,,BCAP Fund,0x0e8e425a4db0c3ebc436d4a8d66b8bdab7a5d49ea06828ccad69fd707621ef43,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 6, 2020 9:33 AM",,,,,,,,,,,,BCAP Fund,0x5497c1bd2bfe0172ebe6df4f38a4398e934cbd58b91d2bad72d700387d52abab,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x514906FC121c7878424a5C928cad1852CC545892
FALSE,"Nov 6, 2020 9:27 AM",2.06847653,FARM,,,,,,,,,,BCAP Fund,0x8805fd64481ff5f431ddd8dcfa84dbe2b2af8f6494599020e5df63d7902c4760,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9523FdC055F503F73FF40D7F66850F409D80EF34
FALSE,"Nov 6, 2020 9:27 AM",1.23336935,FARM,,,,,,,,,,BCAP Fund,0x240325be63e2198aa93d3e7d8247cabc7ebaaa5e472830c6ad244520ee4096d0,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x156733b89Ac5C704F3217FEe2949A9D4A73764b5
FALSE,"Nov 6, 2020 9:26 AM",5.85152555,FARM,,,,,,,,,,BCAP Fund,0x9526c552e7d11ccbaa6f60694716b0849456810fd5fd705c7808f79d7f7e0a94,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Nov 6, 2020 9:25 AM",0.000317,UNI-V2-FARM-USDC,,,1,,,,,,,BCAP Fund,0x66ea22966961619b570cbc3e93fafb0531187c091a0cb723a4b08211f4bdd7c2,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x99b0d6641A63Ce173E6EB063b3d3AED9A35Cf9bf
FALSE,"Nov 6, 2020 9:25 AM",0.84938098,FARM,,,2,,,,,,,BCAP Fund,0x66ea22966961619b570cbc3e93fafb0531187c091a0cb723a4b08211f4bdd7c2,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x99b0d6641A63Ce173E6EB063b3d3AED9A35Cf9bf
FALSE,"Nov 3, 2020 11:42 AM","-3,687.046363",FARM-USDC,,,,,,,,,,BCAP Fund,0xb643c829907de71a180248eec8c1443a0cafa9b0314309511d025ba02d11c08a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Nov 3, 2020 11:41 AM","-3,079.327118",USDC,,,1,,,,,,,BCAP Fund,0xdcbde0403117fc05c6191505ccf2da8b5c7de53c0e89ca5eccc3bf74017b32d1,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 3, 2020 11:41 AM","3,687.046363",FARM-USDC,,,2,,,,,,,BCAP Fund,0xdcbde0403117fc05c6191505ccf2da8b5c7de53c0e89ca5eccc3bf74017b32d1,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Nov 3, 2020 11:35 AM",-25.21179422,FARM,,,,,,,,,,BCAP Fund,0x2395de1c0fd0e4843970f84ffd39998dd1e3c28b216bde8ab05222b078ea4f02,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Nov 3, 2020 11:34 AM",1.75999928,FARM,,,,,,,,,,BCAP Fund,0xdeed4d29d0952278c560e882fb2147d64079ba4ae5470d50bcd7162b9396543a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x99b0d6641A63Ce173E6EB063b3d3AED9A35Cf9bf
FALSE,"Nov 3, 2020 11:34 AM",3.76617224,FARM,,,,,,,,,,BCAP Fund,0x9b96734a675cba2fe5c9f642d932c64f99dddcbeb734a29510765b2b8410fefa,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9523FdC055F503F73FF40D7F66850F409D80EF34
FALSE,"Nov 3, 2020 11:34 AM",3.63404944,FARM,,,,,,,,,,BCAP Fund,0x32174cc47d81a43497484f0eb64c2a6eecd693e140a3bbbcd54fa8c4bf1a779e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x156733b89Ac5C704F3217FEe2949A9D4A73764b5
FALSE,"Nov 3, 2020 11:33 AM",16.05157327,FARM,,,,,,,,,,BCAP Fund,0xd027f99ccdec2aecb46b2cd1981471c41c9d520c74b5f1b6ebcfa30efd483af7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Nov 1, 2020 11:05 PM",,,,,,,,,,,,BCAP Fund,0x9cc4d5476e2e1948429a5fb6f4997b2c30a263b1ddfe492b8410e3d8530e4ada,0xEdBEA99418B08086FEB2a02c0cA86e5f01509244,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Oct 29, 2020 5:13 PM","-733,803.985507",FARM-USDC,,,,,,,,,,BCAP Fund,0x1493d81bea0b97e1c5a211a798f0cc5a074bb975a413bcee277a72c45bfd92c7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Oct 29, 2020 5:10 PM",,,,,,,,,,,,BCAP Fund,0xb17ba83b44388a7d9746f48eeca42be8cf20675108195528d8bd8f666abc5279,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xf0358e8c3CD5Fa238a29301d0bEa3D63A17bEdBE
FALSE,"Oct 29, 2020 5:04 PM","-612,786.0975",USDC,,,1,,,,,,,BCAP Fund,0xd764f5df1f42b463110fed19eeebed35dae79507fe603d0e8e70f505327d458f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Oct 29, 2020 5:04 PM","733,803.985507",FARM-USDC,,,2,,,,,,,BCAP Fund,0xd764f5df1f42b463110fed19eeebed35dae79507fe603d0e8e70f505327d458f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Oct 29, 2020 3:12 PM",-12.02714308,FARM,,,,,,,,,,BCAP Fund,0x7669955aff23fbdadfcfaf4c44d848089251a379302b21c7ddad921a00bda8d1,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Oct 29, 2020 3:09 PM",6.04119034,FARM,,,,,,,,,,BCAP Fund,0x0feffea5836bf3da968ce12b8b6748666ebc7b594515e802ac39f7bfad27e356,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9523FdC055F503F73FF40D7F66850F409D80EF34
FALSE,"Oct 29, 2020 3:09 PM",3.23458628,FARM,,,,,,,,,,BCAP Fund,0x073d2e07891fa37cfbc614b50ee24350846bc54b1ee4171e71a732663fab211d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x156733b89Ac5C704F3217FEe2949A9D4A73764b5
FALSE,"Oct 29, 2020 3:09 PM",2.75136646,FARM,,,,,,,,,,BCAP Fund,0xb39c3da7d7da4fe0cfe15392119e4181dfba42011f1a80ab44ec871e1ce26994,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x99b0d6641A63Ce173E6EB063b3d3AED9A35Cf9bf
FALSE,"Oct 29, 2020 3:03 PM",-0.65632766,FARM,,,,,,,,,,BCAP Fund,0x51cbeb201a98353ed2b9b9d0cc6ad673446e8c67d98769faf9a49835d30eff80,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Oct 29, 2020 12:10 PM","-601,201.95184552",RSPT,,,1,,,,,,,BCAP Fund,0xbb637a33f7fc223910721b548ab859a99bab07d83b7a65e235b3fe4689187c97,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xC6BF8C8A55f77686720E0a88e2Fd1fEEF58ddf4a
FALSE,"Oct 29, 2020 12:10 PM","612,786.096495",USDC,,,2,,,,,,,BCAP Fund,0xbb637a33f7fc223910721b548ab859a99bab07d83b7a65e235b3fe4689187c97,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xC6BF8C8A55f77686720E0a88e2Fd1fEEF58ddf4a
FALSE,"Oct 20, 2020 8:49 AM",,,,,,,,,,,,BCAP Fund,0xe96865e664b617af3bf4af9c4846ca9165e10354c6937f5aaed8ca84256fcbc6,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Oct 20, 2020 8:46 AM","-596,240.622807",FARM-USDC-5,,,1,,,,,,,BCAP Fund,0xa6a08bca69cf8497411c204924283077d9da880d2e7824233b5d3c629a49af43,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xc3F7ffb5d5869B3ade9448D094d81B0521e8326f
FALSE,"Oct 20, 2020 8:46 AM","616,698.507206",USDC,,,2,,,,,,,BCAP Fund,0xa6a08bca69cf8497411c204924283077d9da880d2e7824233b5d3c629a49af43,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xc3F7ffb5d5869B3ade9448D094d81B0521e8326f
FALSE,"Oct 20, 2020 8:43 AM","596,240.622807",FARM-USDC-5,,,1,,,,,,,BCAP Fund,0xf2aaa6193eb91a2f3a241ff4cff8dcbc2752dab18274851c95ab98e771586186,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xE1f9A3EE001a2EcC906E8de637DBf20BB2d44633
FALSE,"Oct 20, 2020 8:43 AM",0.65632766,FARM,,,2,,,,,,,BCAP Fund,0xf2aaa6193eb91a2f3a241ff4cff8dcbc2752dab18274851c95ab98e771586186,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xE1f9A3EE001a2EcC906E8de637DBf20BB2d44633
FALSE,"Oct 19, 2020 6:04 PM","-596,240.622807",FARM-USDC-5,,,,,,,,,,BCAP Fund,0x1ea905504f186d83169a1029483fca356b649c7c5692994b07208fd6e79b5df7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xE1f9A3EE001a2EcC906E8de637DBf20BB2d44633
FALSE,"Oct 19, 2020 6:01 PM",-0.000317,UNI-V2-FARM-USDC,,,,,,,,,,BCAP Fund,0xfadc33350a3da774ea9d531fbdaf121508241df534d2b09607af292b19fb0894,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x99b0d6641A63Ce173E6EB063b3d3AED9A35Cf9bf
FALSE,"Oct 19, 2020 6:01 PM",,,,,,,,,,,,BCAP Fund,0x79318b244ec064cbff7183519c9b21b1780ded64e2ab226fd172ee9b0cc5a725,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x514906FC121c7878424a5C928cad1852CC545892
FALSE,"Oct 19, 2020 5:57 PM",-21.44179696,FARM,,,1,,,,,,,BCAP Fund,0x20a1555b2299a5a4ea4ac4bed55dd7947a21aadd41f6bb9c9b954cfcac044649,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Oct 19, 2020 5:57 PM","-5,455.543308",USDC,,,2,,,,,,,BCAP Fund,0x20a1555b2299a5a4ea4ac4bed55dd7947a21aadd41f6bb9c9b954cfcac044649,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Oct 19, 2020 5:56 PM","-5,458.11",FARM-USDC-5,,,1,,,,,,,BCAP Fund,0xc3bf82ffeb6aad4c77e95df5e99c74e824cb3ca0e156a628841bb4e19a6393cd,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xc3F7ffb5d5869B3ade9448D094d81B0521e8326f
FALSE,"Oct 19, 2020 5:56 PM","5,644.937107",USDC,,,2,,,,,,,BCAP Fund,0xc3bf82ffeb6aad4c77e95df5e99c74e824cb3ca0e156a628841bb4e19a6393cd,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xc3F7ffb5d5869B3ade9448D094d81B0521e8326f
FALSE,"Oct 19, 2020 5:45 PM","601,698.732807",FARM-USDC-5,,,1,,,,,,,BCAP Fund,0xea97ce15bc4003fd41960dedae82766972a083e52bfe6f0f72084f28665b045d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xE1f9A3EE001a2EcC906E8de637DBf20BB2d44633
FALSE,"Oct 19, 2020 5:45 PM",0.00438495,FARM,,,2,,,,,,,BCAP Fund,0xea97ce15bc4003fd41960dedae82766972a083e52bfe6f0f72084f28665b045d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xE1f9A3EE001a2EcC906E8de637DBf20BB2d44633
FALSE,"Oct 19, 2020 5:44 PM",5.01773599,FARM,,,,,,,,,,BCAP Fund,0x892e259c939de69a8eb669e7d73be564acb517703ddf0d7f1c9a3fc591047e9e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Oct 19, 2020 5:39 PM",4.40758586,FARM,,,,,,,,,,BCAP Fund,0x4c2e7a324f00341ceb5b4a981fea84ee304e61ca53a10c390dd25198478ff329,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9523FdC055F503F73FF40D7F66850F409D80EF34
FALSE,"Oct 19, 2020 5:39 PM",9.04032905,FARM,,,,,,,,,,BCAP Fund,0xdb68a9a0925f2c6f1430ed8da9d27d2f958fc3b160203f69d5209d75f2a00614,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xE1f9A3EE001a2EcC906E8de637DBf20BB2d44633
FALSE,"Oct 19, 2020 5:39 PM",2.21491956,FARM,,,,,,,,,,BCAP Fund,0x2227a188a17044dcbe33bcc64085e8fde3a5050246c4d11e9a84d899aeac3f94,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x156733b89Ac5C704F3217FEe2949A9D4A73764b5
FALSE,"Oct 13, 2020 9:56 PM",-0.00012983,FARM-SLP,,,,,,,,,,BCAP Fund,0xa8d1e66874c4d8d4f6add22ccd220547ee2afbc5988e9c3375d7ad61265b7085,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9523FdC055F503F73FF40D7F66850F409D80EF34
FALSE,"Oct 13, 2020 9:55 PM",,,,,,,,,,,,BCAP Fund,0xed21fa8c0786358217a8a0b2327d06df364e1296482fcb4da164843de9d6c67b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF553E1f826f42716cDFe02bde5ee76b2a52fc7EB
FALSE,"Oct 13, 2020 9:54 PM","-1,849.940618",USDC,,,1,,,,,,,BCAP Fund,0x1c64138bd1d3407fe2186c2cca041189f1c1846a252ad61abbb9eba2d8f389eb,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Oct 13, 2020 9:54 PM","-601,698.732807",FARM-USDC-5,,,,,,,,,,BCAP Fund,0x1da36cb8fc6eb9a43cdd9e9238f4ab296a1eedbd2e040fe96248c144be669ef7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xE1f9A3EE001a2EcC906E8de637DBf20BB2d44633
FALSE,"Oct 13, 2020 9:54 PM","1,789.055647",FARM-USDC-5,,,2,,,,,,,BCAP Fund,0x1c64138bd1d3407fe2186c2cca041189f1c1846a252ad61abbb9eba2d8f389eb,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Oct 13, 2020 9:53 PM",,,,,,,,,,,,BCAP Fund,0x38f14aaf794645cc85140da1da6427d30dcfdda02858f71a9308de3bdb880999,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x2Dbc7dD86C6cd87b525BD54Ea73EBeeBbc307F68
FALSE,"Oct 13, 2020 9:52 PM",-0.15400898,WBTC,,,1,,,,,,,BCAP Fund,0xd20d0f37f657c16ed4d4f6f93e16f269bfc571d9e6ac4c1746b9e0baf7500d36,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Oct 13, 2020 9:52 PM",-0.15167673,TBTC,,,2,,,,,,,BCAP Fund,0xd20d0f37f657c16ed4d4f6f93e16f269bfc571d9e6ac4c1746b9e0baf7500d36,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Oct 13, 2020 9:50 PM",-0.152,TBTC,,,1,,,,,,,BCAP Fund,0xb0e39bb96c33ce78edfdbbb6ba104d188d01d5b65c9a899948d0e5ba2b547102,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Oct 13, 2020 9:50 PM",0.15400898,WBTC,,,2,,,,,,,BCAP Fund,0xb0e39bb96c33ce78edfdbbb6ba104d188d01d5b65c9a899948d0e5ba2b547102,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Oct 13, 2020 9:49 PM",,,,,,,,,,,,BCAP Fund,0xe289ed63707ed49a2bbc01b0dd057a1ef3d32f0d0aef2b7293711e74be5b2ee6,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Oct 13, 2020 9:41 PM",,,,,,,,,,,,BCAP Fund,0x97f119055bdc4b546b5710ce3cef4cedf26d5381dac3e006e66e1b3b33250f04,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x8dAEBADE922dF735c38C80C7eBD708Af50815fAa
FALSE,"Oct 13, 2020 9:41 PM",,,,,,,,,,,,BCAP Fund,0x3e688a0f1f2e5f90acb714a2a08f59453de172bf9d826e98ec0e96f663b52083,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599
FALSE,"Oct 13, 2020 9:39 PM","-149,873.113243",USDC,,,1,,,,,,,BCAP Fund,0x90d48a79817b37b7bf36a65712f85d97d0da0af601c67389ff70e7f2d0d66778,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Oct 13, 2020 9:39 PM",12.995,WBTC,,,2,,,,,,,BCAP Fund,0x90d48a79817b37b7bf36a65712f85d97d0da0af601c67389ff70e7f2d0d66778,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Oct 13, 2020 9:19 PM","-148,143",USDC,,,,,,,,,,BCAP Fund,0xfd23626bd3e25e08927cda154adf5425949f0bf5535fcaed24e2806f20db63b4,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Oct 13, 2020 9:13 PM",,,,,,,,,,,,BCAP Fund,0x3e2fb4a3799945d2b82e41dbc339a2fe800dd8489b4acd5b48c6d6c075fc0458,0x0d962e276898B5d785D27A916c4867D223246Ee4,0x8dAEBADE922dF735c38C80C7eBD708Af50815fAa
,"Oct 13, 2020 11:13 PM",12.9995,TBTC,,,148919,,,,,,,BCAP Fund,0x3e2fb4a3799945d2b82e41dbc339a2fe800dd8489b4acd5b48c6d6c075fc0458,0x0d962e276898b5d785d27a916c4867d223246ee4,0x7224d1965f85572750a7bfb6845759de52a8b76a
,"Oct 13, 2020 11:19 PM","-148,143",USDC,,,148143,,,,,,,BCAP Fund,0xfd23626bd3e25e08927cda154adf5425949f0bf5535fcaed24e2806f20db63b4,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0d962e276898b5d785d27a916c4867d223246ee4
